date,close,volume,open,high,low
12/28/2018,73.34,6196559,73.97,74.46,72.57
12/27/2018,73.67,8874791,72.18,73.73,70.99
12/26/2018,73.01,9887110,68.7,73.01,68.65
12/24/2018,68.1,8551422,71.4,71.93,68.08
12/21/2018,72.37,28472470,73.29,74.29,71.25
12/20/2018,67.53,14097880,68.73,69.57,66.53
12/19/2018,68.97,8425563,71.45,72,68.32
12/18/2018,71.15,7512000,70.9,72.41,70.43
12/17/2018,69.9,10598680,71.37,71.77,69.455
12/14/2018,72.53,7212508,71.97,73.65,71.41
12/13/2018,72.93,7454573,74.5,74.59,72.59
12/12/2018,74.32,6950358,74.52,75.28,73.51
12/11/2018,73.57,6949676,73.87,74.57,72.56
12/10/2018,72.51,7234935,73.1,73.71,70.61
12/7/2018,73.34,5708606,75.04,75.97,72.87
12/6/2018,75.54,9427778,74.37,75.565,73.59
12/4/2018,75.79,8603738,77.42,78.4,75.41
12/3/2018,77.94,10208010,77.1,79,76.93
11/30/2018,75.12,7947326,74.18,75.48,73.9
11/29/2018,74.34,5366650,74.64,74.95,73.32
11/28/2018,74.66,6166123,72.3,74.76,72.3
11/27/2018,72.09,5008025,72.28,72.55,71.3
11/26/2018,72.71,5876676,72.34,73,72.27
11/23/2018,71.49,2582343,72.05,72.52,71.405
11/21/2018,72.37,7326130,71.99,72.9,71.81
11/20/2018,71.12,9053844,70.49,72.07,69.52
11/19/2018,72.52,6691538,74.69,74.75,71.86
11/16/2018,74.74,8013135,73.76,75.52,73.06
11/15/2018,74.33,7846461,74.44,74.67,72.89
11/14/2018,75.2,7866200,76.32,77.49,74.89
11/13/2018,75.2,4535437,75.53,76.265,74.84
11/12/2018,75.1,5196315,76.35,76.77,74.99
11/9/2018,76.36,4737578,77.71,77.77,75.525
11/8/2018,77.78,5387589,77.69,78.16,77.24
11/7/2018,77.97,5345504,76.94,78.23,76.57
11/6/2018,76.57,6422080,77.34,77.58,76.355
11/5/2018,77.53,7039159,76.49,77.77,76.05
11/2/2018,76.58,6986024,77.53,78.59,75.71
11/1/2018,76.79,5845058,75.23,76.84,74.84
10/31/2018,75.04,8718344,75.5,76.34,74.92
10/30/2018,74.51,9391626,73.07,74.64,72.81
10/29/2018,72.19,9856907,73.26,74.01,71.39
10/26/2018,72.07,8366028,72,72.71,70.69
10/25/2018,73.1,7609147,72.69,73.495,72.23
10/24/2018,72.12,8274164,73.47,74.6055,71.95
10/23/2018,73.35,11417330,74.19,74.38,72.07
10/22/2018,74.9,7003610,74.65,75.21,74.3
10/19/2018,74.21,7030106,75.83,76.05,74.14
10/18/2018,75.6,7230475,77.4,77.41,75.0031
10/17/2018,76.48,6338565,77.52,77.8,75.94
10/16/2018,77.48,7458229,75.6,77.65,75.32
10/15/2018,74.99,5479091,75.77,76.16,74.97
10/12/2018,75.91,9853972,75.97,76.86,74.91
10/11/2018,74.51,11527200,74.77,77.07,73.9
10/10/2018,74.94,12889700,79.66,80.04,74.77
10/9/2018,80.42,7643285,80.37,81.49,80.16
10/8/2018,80.23,7763559,80.04,80.54,79.08
10/5/2018,80.12,7015432,80.09,80.99,79.43
10/4/2018,80.18,9159094,82.34,82.48,80.02
10/3/2018,82.5,9926200,81.93,82.96,81.75
10/2/2018,82.77,7901256,84.34,84.55,82.5
10/1/2018,84.46,7826230,85.1,85.85,84.37
9/28/2018,84.72,7310263,84.29,85.27,84.25
9/27/2018,84.54,6079493,83.77,84.915,83.73
9/26/2018,83.7,16311620,82.61,84.73,81.95
9/25/2018,84.79,9854413,84.86,85.1,84.07
9/24/2018,84.27,8751994,85.16,85.26,84.25
9/21/2018,85.55,13761830,86,86.04,85.01
9/20/2018,85.37,6478787,85.09,85.87,84.93
9/19/2018,84.43,8039962,85.69,85.85,84.115
9/18/2018,85.26,7236949,83.24,85.35,83.24
9/17/2018,83.26,4786474,83.49,83.93,82.94
9/14/2018,83.49,4777086,83.58,83.84,83.06
9/13/2018,83.47,5311784,83.21,83.9,83.12
9/12/2018,83,5359241,82.7,83.04,82.04
9/11/2018,82.63,7165497,83.2,83.58,82.55
9/10/2018,82.1,6964474,81.39,82.44,81.22
9/7/2018,80.3,6629015,80.01,81.16,80.01
9/6/2018,80.4,8576127,80.17,80.84,79.77
9/5/2018,79.92,12266710,79.648,80.32,79.301
9/4/2018,79.6,18544300,79.39,80.97,79
8/31/2018,82.2,5177087,81.25,82.25,81.25
8/30/2018,81.4,7122126,82.58,82.76,81.01
8/29/2018,82.79,5712323,82.42,83.1,82.22
8/28/2018,82.58,3788197,83.23,83.63,82.48
8/27/2018,82.65,4012423,83.04,83.45,82.23
8/24/2018,82.45,3452938,82.42,82.8793,82.1
8/23/2018,82.91,4155348,82.43,83.57,82.34
8/22/2018,82.64,4265040,83.1,83.68,82.28
8/21/2018,82.95,6235596,82.31,83.075,82.02
8/20/2018,82.18,9335988,81.52,82.42,80.95
8/17/2018,79.75,9001370,80.04,80.4353,79.68
8/16/2018,80.05,5456115,79.9,80.61,79.8
8/15/2018,79.57,5049466,79.57,79.86,79.12
8/14/2018,80.14,6079711,80.33,80.845,79.68
8/13/2018,80.15,4033883,80.82,81.145,80.01
8/10/2018,80.73,5035611,80.82,81.285,80.29
8/9/2018,81.26,4549463,80.49,81.88,80.41
8/8/2018,80.5,5327076,80.21,81.08,80.04
8/7/2018,80.53,5408157,79.73,80.63,79.27
8/6/2018,79.51,4181480,78.74,79.58,78.43
8/3/2018,78.74,3762050,78.73,78.98,78.44
8/2/2018,78.65,5268030,77.77,79.07,77.4
8/1/2018,77.54,6878296,76.5,78.06,76.5
7/31/2018,76.91,8030610,76.44,77.59,76.16
7/30/2018,75.96,7097889,76.88,76.96,75.43
7/27/2018,76.89,6125358,78.17,78.41,76.79
7/26/2018,78.15,6706182,77,78.44,76.82
7/25/2018,77.16,5541920,75.24,77.18,75.06
7/24/2018,75.53,6036522,76.85,77.09,75.435
7/23/2018,76.59,3946544,76.71,76.95,76.13
7/20/2018,76.96,5246412,76.31,77.08,76.16
7/19/2018,76.95,4790691,75.93,77.155,75.8
7/18/2018,76.59,6065485,77.43,77.62,76.32
7/17/2018,77.47,4354012,77.51,78.02,77.4
7/16/2018,77.75,4745723,77.36,78.095,77.3
7/13/2018,77.38,2963129,77.2,77.61,77.14
7/12/2018,77.37,4879171,77.94,78.18,77.23
7/11/2018,77.36,3577802,77.13,77.64,76.83
7/10/2018,77.57,6280356,77.44,78.09,77.16
7/9/2018,77.28,4869853,76.84,77.38,76.345
7/6/2018,76.48,5916217,76.48,77.08,76.07
7/5/2018,76.55,6478082,76.62,77.42,76.14
7/3/2018,76.28,5794853,77.41,77.89,76.1
7/2/2018,78.35,11866530,78.58,79.48,77.02
6/29/2018,79.68,31312180,78.76,81,78.36
6/28/2018,71.7,8826455,71.45,72.12,71.35
6/27/2018,71.35,7617238,72.73,72.95,71.15
6/26/2018,72.56,7071092,72.5,73.29,72.35
6/25/2018,72.35,9062958,73.32,73.36,72.03
6/22/2018,73.43,9532751,73.57,74.41,73.21
6/21/2018,73.94,5537365,73.7,74.79,73.55
6/20/2018,74.72,4424711,74.2,74.91,73.97
6/19/2018,74.26,7550825,74.5,74.92,73.65
6/18/2018,75.61,4514603,75.28,75.7628,74.91
6/15/2018,75.84,10948670,74.71,75.85,74.5
6/14/2018,74.7,4533139,74.6,75.15,74.35
6/13/2018,74.11,4528881,74.27,74.9,73.99
6/12/2018,74.29,4334507,74.42,74.61,74.065
6/11/2018,74.59,4703486,75.06,75.21,74.54
6/8/2018,74.9,5440023,74.78,75.07,74.3
6/7/2018,74.76,6629831,74.95,75.9101,74.65
6/6/2018,74.75,5318054,74.38,74.94,74.19
6/5/2018,74.05,4927872,73.61,74.22,73.14
6/4/2018,73.83,4578937,73,73.87,72.79
6/1/2018,72.76,4085559,72.12,72.95,72.12
5/31/2018,71.8,7856159,72,72.22,71.235
5/30/2018,72.23,5799696,71.46,72.29,70.94
5/29/2018,70.92,5857814,71.52,71.61,70.43
5/25/2018,72.25,5889671,73.1,73.49,71.63
5/24/2018,72.18,5606709,71.43,72.28,71.32
5/23/2018,71.34,6786792,70.95,71.915,70.83
5/22/2018,71.31,5674911,71.46,72.19,71.255
5/21/2018,71.38,5455534,71.48,71.7,70.71
5/18/2018,71.32,5683029,70.76,71.59,70.47
5/17/2018,70.94,6055376,71.4,71.6,70.82
5/16/2018,71.34,9243255,69.67,71.51,69.62
5/15/2018,69.5,5025069,68.31,69.52,68.23
5/14/2018,68.84,3446381,68.6,68.885,68.11
5/11/2018,68.43,4145059,68.03,68.53,67.91
5/10/2018,67.92,4964839,68.14,68.27,67.325
5/9/2018,67.95,7947006,68.42,68.47,67.005
5/8/2018,68.46,6447606,69.2,69.23,68.2
5/7/2018,69.34,5043540,68.06,69.415,68.06
5/4/2018,68.1,5131935,66.84,68.325,66.8
5/3/2018,66.9,6150997,67.8,67.85,66.64
5/2/2018,68.26,5464142,68.04,68.56,67.48
5/1/2018,68.1,4957762,67.98,68.21,67.03
4/30/2018,68.39,6470382,69.58,69.81,68.39
4/27/2018,69.56,7805774,68.47,70,68.45
4/26/2018,68.05,5334694,66.78,68.2892,66.64
4/25/2018,66.67,4899538,66.84,67,66.25
4/24/2018,66.97,8176123,67.31,67.51,66.72
4/23/2018,66.88,6242256,66,67.03,65.95
4/20/2018,66.09,10401850,65.75,66.11,65.45
4/19/2018,65.73,8262203,66.03,66.3,64.99
4/18/2018,66.2,7370043,67.53,67.74,66.16
4/17/2018,67.51,5603004,67.37,67.6701,67.28
4/16/2018,67.06,6484339,67.81,67.98,67.06
4/13/2018,67.25,4300162,68.12,68.33,66.98
4/12/2018,67.77,5130704,67.07,68,67.07
4/11/2018,66.83,5185380,66.58,67.1992,66.52
4/10/2018,67,10120040,67.81,67.88,66.49
4/9/2018,67.18,6504445,68.39,68.55,67.15
4/6/2018,67.55,9706331,68.51,69.31,66.93
4/5/2018,69.59,9040261,68.5,69.78,68.39
4/4/2018,68.42,9957787,65.97,68.5,65.93
4/3/2018,66.7,8754726,64.47,66.73,64.36
4/2/2018,64.12,12382290,65.97,66.05,63.21
3/29/2018,66.44,10435190,65.7,66.55,65.61
3/28/2018,65.44,7179197,66.59,67.15,65.27
3/27/2018,66.17,9444134,65.89,67.64,65.43
3/26/2018,65.9,10711680,65.08,66.06,64.99
3/23/2018,64.63,17314000,66.7,67.22,64.46
3/22/2018,64.42,12220370,65.6,66.15,64.23
3/21/2018,66.35,5787832,66.73,67.21,66.31
3/20/2018,66.8,6896194,65.94,66.87,65.93
3/19/2018,65.71,7230932,65.7,66.34,65.19
3/16/2018,65.91,12838440,66.31,66.69,65.91
3/15/2018,66.39,5246001,66.49,66.605,66.13
3/14/2018,66.2,6456979,66.65,66.9,65.67
3/13/2018,66.17,5167304,67.3,67.69,66.13
3/12/2018,66.82,7522682,66.65,67.61,66.32
3/9/2018,66.3,5838385,65.51,66.51,65.36
3/8/2018,65.11,5508038,64.56,65.25,64.48
3/7/2018,64.17,6452918,64.51,64.79,63.89
3/6/2018,65.24,6535484,65.21,65.36,64.63
3/5/2018,65.05,8482311,65.48,65.49,64.34
3/2/2018,65.89,8380732,64.91,66.09,64.21
3/1/2018,66.32,7318396,67.24,67.67,65.67
2/28/2018,67.03,6083817,68.1,68.3,67.01
2/27/2018,68.03,6834029,70,70.25,68.03
2/26/2018,69.65,6498808,68.39,69.81,68.34
2/23/2018,68.16,4428468,67.39,68.16,66.85
2/22/2018,67.13,6462718,67.25,67.48,66.74
2/21/2018,67.05,5099586,67.66,68.02,67.03
2/20/2018,67.49,4851301,67.64,67.97,67.05
2/16/2018,68.3,6830980,67.9,69,67.74
2/15/2018,68.29,7384613,68.39,68.76,67.25
2/14/2018,67.96,8656249,65.72,68.03,65.55
2/13/2018,65.87,9534118,65.85,66.23,65.43
2/12/2018,65.98,9781670,65.94,66.815,65.68
2/9/2018,65.49,13732930,63.76,66.05,62.84
2/8/2018,62.49,13760200,65.53,65.71,62.46
2/7/2018,65.63,8836046,65.15,66.841,65.1
2/6/2018,65.22,13351120,62.48,65.42,62.09
2/5/2018,64.39,12418090,66.63,67.21,64.39
2/2/2018,67.22,9326417,67.22,67.79,67
2/1/2018,67.65,5790224,67.67,67.97,66.7
1/31/2018,68.22,11035830,67.5,68.83,67.47
1/30/2018,67.33,6337993,67.5,68.31,67.16
1/29/2018,67.58,5009699,67.82,68.14,67.42
1/26/2018,68.04,6290489,68.2,68.64,67.92
1/25/2018,67.71,5689517,68.13,68.64,67.45
1/24/2018,68,7440781,67.34,68.18,67.07
1/23/2018,67.14,6408803,66.53,67.325,66.445
1/22/2018,66.39,8491300,66.55,66.83,65.76
1/19/2018,67.21,12864590,65.31,67.24,65.12
1/18/2018,64.11,5618331,64,64.21,63.54
1/17/2018,63.81,7385725,63.67,64.01,63.08
1/16/2018,63.42,8995820,64.78,65.36,63.37
1/12/2018,64.67,5090732,64.5,64.725,64.315
1/11/2018,64.29,5097696,64.03,64.31,63.78
1/10/2018,64.22,5010628,63.88,64.23,63.435
1/9/2018,64.09,6707396,64.23,64.72,63.47
1/8/2018,64.55,11893910,64.15,64.71,63.98
1/5/2018,63.98,11554270,63.7,64.3,63.4701
1/4/2018,63.44,5779236,63.4,63.55,62.55
1/3/2018,63.48,6089699,63.48,63.66,62.76
1/2/2018,63.49,6502121,62.85,63.49,62.85
12/29/2017,62.55,5210448,63.21,63.37,62.55
12/28/2017,62.95,3980309,63,63.32,62.85
12/27/2017,62.95,8954465,63.56,63.6,62.77
12/26/2017,63.65,4562670,62.9,63.89,62.81
12/22/2017,63.29,20412160,61.2,63.54,60.13
12/21/2017,64.77,14140260,64.29,64.98,63.3
12/20/2017,63.59,12467170,64.39,64.5,63.58
12/19/2017,64.24,8208068,65.15,65.185,64.18
12/18/2017,64.81,12651740,64.93,65.08,64.39
12/15/2017,64.79,15657940,64.89,65.07,64.15
12/14/2017,64.53,12973890,64.43,64.85,64.05
12/13/2017,64.3,15870140,62.22,64.46,62.02
12/12/2017,62.17,7323388,61.81,62.53,61.65
12/11/2017,61.91,9017614,61.37,62.22,61.3
12/8/2017,61.3,5994810,60.5,61.37,60.29
12/7/2017,60.6,6113267,59.86,61.06,59.65
12/6/2017,59.72,7845476,60.41,60.85,59.7
12/5/2017,60.42,8802654,60.65,60.8,59.65
12/4/2017,60.1,7513229,60.27,60.695,59.97
12/1/2017,59.88,10113570,60.42,60.43,59.24
11/30/2017,60.42,12551200,60.26,61.21,60.2
11/29/2017,60.36,12001110,59.73,60.63,59.73
11/28/2017,59.58,8660300,58.76,59.6,58.54
11/27/2017,59.63,7891586,59.2,59.7,59.17
11/24/2017,59.32,3400441,59,59.35,58.91
11/22/2017,59.07,8500489,59.18,59.34,58.94
11/21/2017,59.39,8747863,59.03,59.4,58.93
11/20/2017,59.25,8454699,58.63,59.5,57.98
11/17/2017,59.19,15475190,58.54,59.53,58.37
11/16/2017,57.23,8229222,56.62,57.2775,56.41
11/15/2017,56.63,6610014,55.96,56.87,55.08
11/14/2017,55.98,5037415,55.71,56.18,55.53
11/13/2017,55.91,10105750,55.66,56.085,55.66
11/10/2017,56.09,7535726,55.88,56.49,55.62
11/9/2017,56.13,10946100,55.5,56.35,55.31
11/8/2017,55.76,7078567,55,55.77,54.89
11/7/2017,55.15,7364860,55.75,56.015,55.02
11/6/2017,56.04,9241026,55.29,56.13,55.14
11/3/2017,55.71,9448186,55.15,55.72,55.04
11/2/2017,55.12,7250199,55.15,55.32,54.59
11/1/2017,55.07,7499459,55.42,55.5,54.85
10/31/2017,54.99,9785542,54.75,55.28,54.52
10/30/2017,55.27,10169180,55.71,55.93,54.84
10/27/2017,55.96,12791410,55.82,56.36,55.65
10/26/2017,56.81,21878050,55.26,57.25,55.14
10/25/2017,54.94,24785960,53.43,55.905,52.67
10/24/2017,53.42,14729220,53.9,54,53.1
10/23/2017,53.66,12223710,53.06,53.95,53
10/20/2017,53.06,12905160,52.79,53.5,52.79
10/19/2017,52.69,12568210,51.66,52.8,51.48
10/18/2017,52.3,10890150,52.18,52.4,52.1
10/17/2017,52,9491074,51.5,52.04,51.38
10/16/2017,51.37,9299326,50.8,51.405,50.64
10/13/2017,50.98,16227850,50.83,51.07,50.4
10/12/2017,50.83,10727200,50.98,51.12,50.35
10/11/2017,51.03,9101142,51.39,51.52,50.83
10/10/2017,51.53,8354317,51.58,51.82,51.37
10/9/2017,51.52,6874888,52.23,52.3,51.5
10/6/2017,52.42,5301091,52.2,52.46,52.12
10/5/2017,52.18,5286989,52.01,52.32,51.775
10/4/2017,52.08,8167272,51.51,52.13,51.4
10/3/2017,51.47,8124809,52,52.05,51.4
10/2/2017,51.87,7508536,52.16,52.21,51.66
9/29/2017,51.85,12125690,52.59,52.82,51.76
9/28/2017,52.63,11313620,52.8,53.03,52.33
9/27/2017,52.67,36193880,52.17,52.69,51.03
9/26/2017,53.7,15497040,53.18,53.97,52.98
9/25/2017,53.23,12244730,53.08,53.56,53
9/22/2017,53.24,10962230,53.02,53.61,52.8
9/21/2017,53.19,8059362,53.55,53.64,53.09
9/20/2017,53.56,7024091,53.49,53.64,53.04
